row_id	module	suite	class	method	mutator	status	label	line	member_status	declarations	bodies_shown	paragraph_chars	swapped_mutator	word_real	word_swapped	identifiers_missing
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#81	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialMintBurn	hashCode	MathMutator	SURVIVED	hash mixing	81	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#82	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialMintBurn	hashCode	MathMutator	SURVIVED	hash mixing	82	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialMintBurn.hashCode#MathMutator#SURVIVED#83	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialMintBurn	hashCode	MathMutator	SURVIVED	hash mixing	83	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialMintBurn.read#MathMutator#SURVIVED#36	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialMintBurn	read	MathMutator	SURVIVED	dead cursor advance	36	RESOLVED	1	1	305	RemoveConditionalMutator_EQUAL_ELSE	false	false	
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#162	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	162	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#163	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	163	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#164	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	164	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#165	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	165	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#166	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	166	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#167	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	167	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#168	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	168	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#169	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	169	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#170	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	170	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#171	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	171	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferAccount.hashCode#MathMutator#SURVIVED#172	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferAccount	hashCode	MathMutator	SURVIVED	hash mixing	172	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#85	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferFeeConfig	hashCode	MathMutator	SURVIVED	hash mixing	85	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#86	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferFeeConfig	hashCode	MathMutator	SURVIVED	hash mixing	86	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#ConfidentialTransferFeeConfig.hashCode#MathMutator#SURVIVED#87	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.ConfidentialTransferFeeConfig	hashCode	MathMutator	SURVIVED	hash mixing	87	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#token2022#TokenMetadata.read#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#64	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.TokenMetadata	read	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	slow path routing	64	RESOLVED	1	1	1094	NullReturnValsMutator	false	true	toLimbs mulAdd decodePrimIterChecked
sava/sava-core#token2022#UnknownTokenExtension.hashCode#MathMutator#SURVIVED#35	sava/sava-core	token2022	software.sava.core.accounts.token.extensions.UnknownTokenExtension	hashCode	MathMutator	SURVIVED	hash mixing	35	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#tx#AccountIndexLookupTableView.compareTo#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#25	sava/sava-core	tx	software.sava.core.accounts.lookup.AccountIndexLookupTableView	compareTo	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	dead defensive	25	RESOLVED	1	1	1490	NullReturnValsMutator	true	true	MERGE_ACCOUNT_META RemoveConditionalMutator_EQUAL_ELSE merge TransactionRecord TxBuilderImpl BaselineUnion BaselinePrune viewCompareToReadsTheOtherViewsBackingTable
sava/sava-core#tx#BaseTransaction.feePayerSignatureOffset#MathMutator#SURVIVED#46	sava/sava-core	tx	software.sava.core.tx.BaseTransaction	feePayerSignatureOffset	MathMutator	SURVIVED	v1 signer count remains nonzero	46	RESOLVED	1	1	418	RemoveConditionalMutator_EQUAL_ELSE	true	false	
sava/sava-core#tx#BaseTransaction.setBlockHash#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#300	sava/sava-core	tx	software.sava.core.tx.BaseTransaction	setBlockHash	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	both arms write the same bytes	300	RESOLVED	1	1	401	NullReturnValsMutator	true	false	exceedsSizeLimit PreV1InterfaceShapeTests
sava/sava-core#tx#BaseTransaction.signedIdOffset#ConditionalsBoundaryMutator#SURVIVED#69	sava/sava-core	tx	software.sava.core.tx.BaseTransaction	signedIdOffset	ConditionalsBoundaryMutator	SURVIVED	signature offset codomain excludes 0	69	RESOLVED	1	1	377	NullReturnValsMutator	false	true	requireSignatureBlockOffset
sava/sava-core#tx#BaseTransaction.toString#ConditionalsBoundaryMutator#SURVIVED#388	sava/sava-core	tx	software.sava.core.tx.BaseTransaction	toString	ConditionalsBoundaryMutator	SURVIVED	signature offset codomain excludes 0	388	RESOLVED	1	1	377	NullReturnValsMutator	false	true	signedIdOffset requireSignatureBlockOffset
sava/sava-core#tx#InstructionRecord.hashCode#MathMutator#SURVIVED#189	sava/sava-core	tx	software.sava.core.tx.InstructionRecord	hashCode	MathMutator	SURVIVED	hash mixing	189	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#tx#InstructionRecord.hashCode#MathMutator#SURVIVED#191	sava/sava-core	tx	software.sava.core.tx.InstructionRecord	hashCode	MathMutator	SURVIVED	hash mixing	191	RESOLVED	1	1	1319	RemoveConditionalMutator_EQUAL_ELSE	false	true	Uninitialized parseExtensions TIMED_OUT RUN_ERROR NO_COVERAGE BaselineRetag read
sava/sava-core#tx#Transaction.createTx#ConditionalsBoundaryMutator#SURVIVED#302	sava/sava-core	tx	software.sava.core.tx.Transaction	createTx	ConditionalsBoundaryMutator	SURVIVED	displacement boundary	302	RESOLVED	22	2	604	NullReturnValsMutator	true	false	RemoveConditionalMutator_EQUAL_ELSE
sava/sava-core#tx#Transaction.createTx#ConditionalsBoundaryMutator#SURVIVED#492	sava/sava-core	tx	software.sava.core.tx.Transaction	createTx	ConditionalsBoundaryMutator	SURVIVED	displacement boundary	492	RESOLVED	22	2	604	NullReturnValsMutator	true	false	RemoveConditionalMutator_EQUAL_ELSE
sava/sava-core#tx#Transaction.createTx#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#304	sava/sava-core	tx	software.sava.core.tx.Transaction	createTx	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	displacement boundary	304	RESOLVED	22	2	604	NullReturnValsMutator	true	false	RemoveConditionalMutator_EQUAL_ELSE
sava/sava-core#tx#Transaction.createTx#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#494	sava/sava-core	tx	software.sava.core.tx.Transaction	createTx	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	result identical routing	494	RESOLVED	22	2	1024	NullReturnValsMutator	true	true	InstructionRecord RemoveConditionalMutator_EQUAL_ELSE deserializeSkeleton NO_TABLES
sava/sava-core#tx#TransactionRecord.priorityFeeLamportsToComputeUnitPrice#ConditionalsBoundaryMutator#SURVIVED#133	sava/sava-core	tx	software.sava.core.tx.TransactionRecord	priorityFeeLamportsToComputeUnitPrice	ConditionalsBoundaryMutator	SURVIVED	short circuit already returned	133	RESOLVED	1	1	761	NullReturnValsMutator	true	true	computeUnitPriceToPriorityFeeLamports RemoveConditionalMutator_EQUAL_ELSE
sava/sava-core#tx#TransactionRecord.priorityFeeLamportsToComputeUnitPrice#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#131	sava/sava-core	tx	software.sava.core.tx.TransactionRecord	priorityFeeLamportsToComputeUnitPrice	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	short circuit already returned	131	RESOLVED	1	1	761	NullReturnValsMutator	true	true	computeUnitPriceToPriorityFeeLamports RemoveConditionalMutator_EQUAL_ELSE
sava/sava-core#tx#TransactionRecord.setComputeBudgetValues#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#273	sava/sava-core	tx	software.sava.core.tx.TransactionRecord	setComputeBudgetValues	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	prepend path is a no-op when nothing is prepended	273	RESOLVED	1	1	491	NullReturnValsMutator	true	false	RemoveConditionalMutator_EQUAL_ELSE
sava/sava-core#tx#TransactionSkeleton.deserializeSkeleton#ConditionalsBoundaryMutator#SURVIVED#103	sava/sava-core	tx	software.sava.core.tx.TransactionSkeleton	deserializeSkeleton	ConditionalsBoundaryMutator	SURVIVED	result identical routing	103	RESOLVED	1	1	1024	NullReturnValsMutator	true	true	InstructionRecord createTx RemoveConditionalMutator_EQUAL_ELSE arraycopy
sava/sava-core#tx#TransactionSkeletonImpl.filterInstructions#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#404	sava/sava-core	tx	software.sava.core.tx.TransactionSkeletonImpl	filterInstructions	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	array identity only	404	RESOLVED	1	1	182	NullReturnValsMutator	false	false	
sava/sava-core#tx#TransactionSkeletonImpl.filterInstructionsWithoutAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#429	sava/sava-core	tx	software.sava.core.tx.TransactionSkeletonImpl	filterInstructionsWithoutAccounts	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	array identity only	429	RESOLVED	1	1	182	NullReturnValsMutator	false	false	
sava/sava-core#tx#TransactionSkeletonImpl.parseAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#216	sava/sava-core	tx	software.sava.core.tx.TransactionSkeletonImpl	parseAccounts	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	legacy parse routes converge	216	RESOLVED	2	2	458	NullReturnValsMutator	true	true	deserializeSkeleton binarySearch testLegacyParseAccountsIgnoresLookupTables
sava/sava-core#tx#TransactionSkeletonImpl.parseAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#223	sava/sava-core	tx	software.sava.core.tx.TransactionSkeletonImpl	parseAccounts	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	legacy parse routes converge	223	RESOLVED	2	2	458	NullReturnValsMutator	true	true	deserializeSkeleton binarySearch testLegacyParseAccountsIgnoresLookupTables
sava/sava-core#tx#TxBuilder.computeUnitPriceToPriorityFeeLamports#ConditionalsBoundaryMutator#SURVIVED#103	sava/sava-core	tx	software.sava.core.tx.TxBuilder	computeUnitPriceToPriorityFeeLamports	ConditionalsBoundaryMutator	SURVIVED	short circuit already returned	103	RESOLVED	1	1	761	NullReturnValsMutator	true	true	priorityFeeLamportsToComputeUnitPrice RemoveConditionalMutator_EQUAL_ELSE
sava/sava-core#tx#TxBuilder.computeUnitPriceToPriorityFeeLamports#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#101	sava/sava-core	tx	software.sava.core.tx.TxBuilder	computeUnitPriceToPriorityFeeLamports	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	redundant guard operand	101	RESOLVED	1	1	1565	NullReturnValsMutator	true	true	testAZeroComputeUnitLimitShortCircuitsBeforeTheOverflowGuardDivides signaturesOffset isV1 deserialize
sava/sava-core#tx#TxBuilderImpl.createTransaction#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#228	sava/sava-core	tx	software.sava.core.tx.TxBuilderImpl	createTransaction	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	mergeAccounts rejects it identically	228	RESOLVED	1	1	258	NullReturnValsMutator	true	true	RemoveConditionalMutator_EQUAL_ELSE
sava/sava-core#tx#TxBuilderImpl.lambda$static$0#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#15	sava/sava-core	tx	software.sava.core.tx.TxBuilderImpl	lambda$static$0	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	dead defensive	15	RESOLVED	17	2	1490	NullReturnValsMutator	true	true	RemoveConditionalMutator_EQUAL_ELSE TransactionRecord BaselineUnion BaselinePrune compareTo toByteArray viewCompareToReadsTheOtherViewsBackingTable
sava/sava-core#tx#V1Transaction.configValueOffset#ConditionalsBoundaryMutator#SURVIVED#99	sava/sava-core	tx	software.sava.core.tx.V1Transaction	configValueOffset	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	99	RESOLVED	1	1	867	NullReturnValsMutator	true	true	priorityFeeLamports
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#82	sava/sava-core	tx	software.sava.core.tx.V1Transaction	createTransaction	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	82	RESOLVED	1	1	867	NullReturnValsMutator	true	true	
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#86	sava/sava-core	tx	software.sava.core.tx.V1Transaction	createTransaction	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	86	RESOLVED	1	1	867	NullReturnValsMutator	true	true	
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#88	sava/sava-core	tx	software.sava.core.tx.V1Transaction	createTransaction	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	88	RESOLVED	1	1	867	NullReturnValsMutator	true	true	
sava/sava-core#tx#V1Transaction.createTransaction#ConditionalsBoundaryMutator#SURVIVED#90	sava/sava-core	tx	software.sava.core.tx.V1Transaction	createTransaction	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	90	RESOLVED	1	1	867	NullReturnValsMutator	true	true	
sava/sava-core#tx#V1Transaction.setPriorityFeeLamportsFromComputeUnitPrice#ConditionalsBoundaryMutator#SURVIVED#132	sava/sava-core	tx	software.sava.core.tx.V1Transaction	setPriorityFeeLamportsFromComputeUnitPrice	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	132	RESOLVED	2	2	867	NullReturnValsMutator	true	true	priorityFeeLamports
sava/sava-core#tx#V1TransactionSkeleton.accountDataSizeLimit#ConditionalsBoundaryMutator#SURVIVED#229	sava/sava-core	tx	software.sava.core.tx.V1TransactionSkeleton	accountDataSizeLimit	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	229	RESOLVED	1	1	867	NullReturnValsMutator	true	true	priorityFeeLamports
sava/sava-core#tx#V1TransactionSkeleton.computeUnitLimit#ConditionalsBoundaryMutator#SURVIVED#223	sava/sava-core	tx	software.sava.core.tx.V1TransactionSkeleton	computeUnitLimit	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	223	RESOLVED	1	1	867	NullReturnValsMutator	true	true	priorityFeeLamports
sava/sava-core#tx#V1TransactionSkeleton.filterInstructions#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#411	sava/sava-core	tx	software.sava.core.tx.V1TransactionSkeleton	filterInstructions	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	array identity only	411	RESOLVED	1	1	182	NullReturnValsMutator	false	false	TransactionSkeletonImpl
sava/sava-core#tx#V1TransactionSkeleton.filterInstructionsWithoutAccounts#RemoveConditionalMutator_EQUAL_ELSE#SURVIVED#433	sava/sava-core	tx	software.sava.core.tx.V1TransactionSkeleton	filterInstructionsWithoutAccounts	RemoveConditionalMutator_EQUAL_ELSE	SURVIVED	array identity only	433	RESOLVED	1	1	182	NullReturnValsMutator	false	false	TransactionSkeletonImpl
sava/sava-core#tx#V1TransactionSkeleton.heapSize#ConditionalsBoundaryMutator#SURVIVED#235	sava/sava-core	tx	software.sava.core.tx.V1TransactionSkeleton	heapSize	ConditionalsBoundaryMutator	SURVIVED	config value offset codomain excludes 0	235	RESOLVED	1	1	867	NullReturnValsMutator	true	true	priorityFeeLamports
sava/sava-core#tx#V1TransactionSkeleton.messageEnd#ConditionalsBoundaryMutator#SURVIVED#74	sava/sava-core	tx	software.sava.core.tx.V1TransactionSkeleton	messageEnd	ConditionalsBoundaryMutator	SURVIVED	malformed message still rejected	74	RESOLVED	1	1	828	NullReturnValsMutator	true	true	requireSignatureBlockOffset IllegalArgumentException
